##NAMES=Eglestonite
##RRUFFID=R060612
##IDEAL CHEMISTRY=Hg^1+^_6_OCl_3_(OH)
##LOCALITY=Cahill mine, Poverty Peak District, Humboldt County, Nevada, USA
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=Brown fragments
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.
##URL=rruff.info/R060612
##MEASURED CHEMISTRY=Hg^1+^_6.00_OCl_3.00_(OH) ; O,H not measured but estimated by difference and stoichiometry
1.242719e+003, 9.662080e+000
1.243201e+003, 9.615462e+000
1.243683e+003, 9.417198e+000
1.244165e+003, 9.339591e+000
1.244647e+003, 9.357610e+000
1.245129e+003, 9.379207e+000
1.245612e+003, 9.400435e+000
1.246094e+003, 9.360465e+000
1.246576e+003, 9.211538e+000
1.247058e+003, 9.081206e+000
1.247540e+003, 9.118684e+000
1.248022e+003, 9.247367e+000
1.248504e+003, 9.250587e+000
1.248986e+003, 9.159928e+000
1.249469e+003, 9.092225e+000
1.249951e+003, 9.098646e+000
1.250433e+003, 9.118394e+000
1.250915e+003, 9.144907e+000
1.251397e+003, 9.186030e+000
1.251879e+003, 9.292699e+000
1.252361e+003, 9.396881e+000
1.252843e+003, 9.306483e+000
1.253325e+003, 9.095100e+000
1.253807e+003, 9.009685e+000
1.254290e+003, 9.236957e+000
1.254772e+003, 9.339126e+000
1.255254e+003, 9.255053e+000
1.255736e+003, 9.178075e+000
1.256218e+003, 9.341352e+000
1.256700e+003, 9.571781e+000
1.257182e+003, 9.616007e+000
1.257664e+003, 9.519497e+000
1.258147e+003, 9.430999e+000
1.258629e+003, 9.383928e+000
1.259111e+003, 9.281170e+000
1.259593e+003, 9.093651e+000
1.260075e+003, 8.993237e+000
1.260557e+003, 9.261350e+000
1.261039e+003, 9.575021e+000
1.261521e+003, 9.559046e+000
1.262004e+003, 9.324594e+000
1.262486e+003, 9.197872e+000
1.262968e+003, 9.222842e+000
1.263450e+003, 9.195604e+000
1.263932e+003, 9.098038e+000
1.264414e+003, 9.024034e+000
1.264896e+003, 9.090495e+000
1.265378e+003, 9.165530e+000
1.265860e+003, 9.130382e+000
1.266343e+003, 9.034062e+000
1.266825e+003, 8.986884e+000
1.267307e+003, 8.992215e+000
1.267789e+003, 8.977870e+000
1.268271e+003, 8.940032e+000
1.268753e+003, 8.949338e+000
1.269235e+003, 9.126215e+000
1.269717e+003, 9.287051e+000
1.270199e+003, 9.266831e+000
1.270682e+003, 9.198938e+000
1.271164e+003, 9.302410e+000
1.271646e+003, 9.553214e+000
1.272128e+003, 9.622039e+000
1.272610e+003, 9.501529e+000
1.273092e+003, 9.365879e+000
1.273574e+003, 9.292830e+000
1.274056e+003, 9.252774e+000
1.274539e+003, 9.237055e+000
1.275021e+003, 9.242176e+000
1.275503e+003, 9.272146e+000
1.275985e+003, 9.319460e+000
1.276467e+003, 9.356421e+000
1.276949e+003, 9.382274e+000
1.277431e+003, 9.406490e+000
1.277913e+003, 9.474728e+000
1.278396e+003, 9.471019e+000
1.278878e+003, 9.345126e+000
1.279360e+003, 9.202642e+000
1.279842e+003, 9.142445e+000
1.280324e+003, 9.158722e+000
1.280806e+003, 9.291640e+000
1.281288e+003, 9.503259e+000
1.281770e+003, 9.600943e+000
1.282252e+003, 9.438114e+000
1.282734e+003, 9.355951e+000
1.283217e+003, 9.414936e+000
1.283699e+003, 9.463968e+000
1.284181e+003, 9.288829e+000
1.284663e+003, 9.057471e+000
1.285145e+003, 8.990522e+000
1.285627e+003, 9.068006e+000
1.286109e+003, 9.189279e+000
1.286591e+003, 9.377786e+000
1.287074e+003, 9.451441e+000
1.287556e+003, 9.380020e+000
1.288038e+003, 9.309207e+000
1.288520e+003, 9.402362e+000
1.289002e+003, 9.515672e+000
1.289484e+003, 9.503483e+000
1.289966e+003, 9.420030e+000
1.290448e+003, 9.405905e+000
1.290931e+003, 9.466635e+000
1.291413e+003, 9.543659e+000
1.291895e+003, 9.632255e+000
1.292377e+003, 9.645694e+000
1.292859e+003, 9.459869e+000
1.293341e+003, 9.250453e+000
1.293823e+003, 9.092181e+000
1.294305e+003, 8.987999e+000
1.294787e+003, 8.973206e+000
1.295270e+003, 9.030729e+000
1.295752e+003, 8.984898e+000
1.296234e+003, 8.847021e+000
1.296716e+003, 8.795499e+000
1.297198e+003, 9.024885e+000
1.297680e+003, 9.220040e+000
1.298162e+003, 9.290970e+000
1.298644e+003, 9.315401e+000
1.299126e+003, 9.402630e+000
1.299609e+003, 9.505037e+000
1.300091e+003, 9.451313e+000
1.300573e+003, 9.278487e+000
1.301055e+003, 9.170889e+000
1.301537e+003, 9.180156e+000
##END=



