##NAMES=Humboldtine
##RRUFFID=R170002
##IDEAL CHEMISTRY=Fe^2+^(C_2_)^6+^O_4_&#183;2H_2_O
##LOCALITY=Zomba, Malawi
##OWNER=RRUFF
##SOURCE=Donald Doell
##DESCRIPTION=Small yellow granular to short prismatic crystals with good cleavage, grown on aegirine. Associated with albite.
##STATUS=The identification of this mineral has been confirmed only by single crystal X-ray diffraction.
##URL=rruff.info/R170002
##MEASURED CHEMISTRY=EDS analysis only revealed Fe, with some Mn and Al.
1.249556e+003, 7.143880e+003
1.250038e+003, 7.140640e+003
1.250520e+003, 7.129989e+003
1.251002e+003, 7.125693e+003
1.251484e+003, 7.130138e+003
1.251967e+003, 7.132050e+003
1.252449e+003, 7.128331e+003
1.252931e+003, 7.123865e+003
1.253413e+003, 7.123385e+003
1.253895e+003, 7.125297e+003
1.254377e+003, 7.128308e+003
1.254859e+003, 7.132257e+003
1.255341e+003, 7.137079e+003
1.255823e+003, 7.143029e+003
1.256306e+003, 7.146907e+003
1.256788e+003, 7.147656e+003
1.257270e+003, 7.147376e+003
1.257752e+003, 7.147544e+003
1.258234e+003, 7.147867e+003
1.258716e+003, 7.147539e+003
1.259198e+003, 7.147033e+003
1.259680e+003, 7.149511e+003
1.260163e+003, 7.155033e+003
1.260645e+003, 7.159424e+003
1.261127e+003, 7.162017e+003
1.261609e+003, 7.162188e+003
1.262091e+003, 7.158523e+003
1.262573e+003, 7.153142e+003
1.263055e+003, 7.146448e+003
1.263537e+003, 7.139591e+003
1.264020e+003, 7.136876e+003
1.264502e+003, 7.137930e+003
1.264984e+003, 7.139890e+003
1.265466e+003, 7.142093e+003
1.265948e+003, 7.145299e+003
1.266430e+003, 7.152135e+003
1.266912e+003, 7.157589e+003
1.267394e+003, 7.159342e+003
1.267876e+003, 7.157912e+003
1.268359e+003, 7.153203e+003
1.268841e+003, 7.146548e+003
1.269323e+003, 7.143382e+003
1.269805e+003, 7.145258e+003
1.270287e+003, 7.147055e+003
1.270769e+003, 7.146187e+003
1.271251e+003, 7.145482e+003
1.271733e+003, 7.146107e+003
1.272215e+003, 7.147270e+003
1.272698e+003, 7.147163e+003
1.273180e+003, 7.146300e+003
1.273662e+003, 7.146136e+003
1.274144e+003, 7.147266e+003
1.274626e+003, 7.146302e+003
1.275108e+003, 7.140553e+003
1.275590e+003, 7.137532e+003
1.276072e+003, 7.140261e+003
1.276555e+003, 7.145849e+003
1.277037e+003, 7.149938e+003
1.277519e+003, 7.153333e+003
1.278001e+003, 7.157881e+003
1.278483e+003, 7.163894e+003
1.278965e+003, 7.165983e+003
1.279447e+003, 7.161958e+003
1.279929e+003, 7.160850e+003
1.280411e+003, 7.165938e+003
1.280894e+003, 7.173027e+003
1.281376e+003, 7.178733e+003
1.281858e+003, 7.182372e+003
1.282340e+003, 7.182577e+003
1.282822e+003, 7.179372e+003
1.283304e+003, 7.176690e+003
1.283786e+003, 7.174462e+003
1.284268e+003, 7.174250e+003
1.284750e+003, 7.177061e+003
1.285233e+003, 7.179896e+003
1.285715e+003, 7.179727e+003
1.286197e+003, 7.178778e+003
1.286679e+003, 7.179610e+003
1.287161e+003, 7.181437e+003
1.287643e+003, 7.179333e+003
1.288125e+003, 7.173794e+003
1.288607e+003, 7.170728e+003
1.289090e+003, 7.172071e+003
1.289572e+003, 7.172990e+003
1.290054e+003, 7.167629e+003
1.290536e+003, 7.164482e+003
1.291018e+003, 7.168724e+003
1.291500e+003, 7.177422e+003
1.291982e+003, 7.182325e+003
1.292464e+003, 7.184556e+003
1.292947e+003, 7.189081e+003
1.293429e+003, 7.197253e+003
1.293911e+003, 7.202716e+003
1.294393e+003, 7.198591e+003
1.294875e+003, 7.196679e+003
1.295357e+003, 7.200666e+003
1.295839e+003, 7.207570e+003
1.296321e+003, 7.213459e+003
1.296803e+003, 7.218867e+003
1.297286e+003, 7.224757e+003
1.297768e+003, 7.231256e+003
1.298250e+003, 7.234870e+003
1.298732e+003, 7.235056e+003
1.299214e+003, 7.232582e+003
1.299696e+003, 7.227002e+003
1.300178e+003, 7.221994e+003
1.300660e+003, 7.223422e+003
##END=



