##NAMES=Lavinskyite
##RRUFFID=R141115
##IDEAL CHEMISTRY=K(LiCu^2+^)Cu^2+^_6_(Si_4_O_11_)_2_(OH)_4_
##LOCALITY=Wessels mine, South Africa
##OWNER=RRUFF
##SOURCE=Jaco and Tania Janse van Nieuwenhuizen
##DESCRIPTION=Greenish blue or light blue platy crystals, associated with dark blue scottyite (R141116) and blue wesselsite (with cleavage)
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.
##URL=rruff.info/R141115
##MEASURED CHEMISTRY=(K_0.98_Sr_0.01_)_Σ=0.99_(Li_1.25_Cu_0.71_Na_0.08_)_Σ=2.04_Cu_6_(Si_4.03_O_11_)_2_(OH)_4_; (Lavinskyite is the dark grey material in the image, associated with light grey R141116 scottyite)
1.234810e+003, -8.322802e+001
1.235292e+003, -8.608687e+001
1.235775e+003, -8.922629e+001
1.236257e+003, -8.966637e+001
1.236739e+003, -8.790816e+001
1.237221e+003, -8.665696e+001
1.237703e+003, -8.768587e+001
1.238185e+003, -8.844651e+001
1.238667e+003, -8.700413e+001
1.239149e+003, -8.595218e+001
1.239632e+003, -8.795488e+001
1.240114e+003, -9.207614e+001
1.240596e+003, -9.227651e+001
1.241078e+003, -8.943530e+001
1.241560e+003, -8.728532e+001
1.242042e+003, -8.838510e+001
1.242524e+003, -8.907104e+001
1.243006e+003, -8.769575e+001
1.243489e+003, -8.665674e+001
1.243971e+003, -8.847100e+001
1.244453e+003, -9.218665e+001
1.244935e+003, -9.396236e+001
1.245417e+003, -9.403032e+001
1.245899e+003, -9.322041e+001
1.246381e+003, -9.067529e+001
1.246863e+003, -8.906631e+001
1.247345e+003, -8.886457e+001
1.247828e+003, -8.938988e+001
1.248310e+003, -9.021903e+001
1.248792e+003, -9.128722e+001
1.249274e+003, -9.280351e+001
1.249756e+003, -9.444862e+001
1.250238e+003, -9.517491e+001
1.250720e+003, -9.365687e+001
1.251202e+003, -9.263916e+001
1.251684e+003, -9.243605e+001
1.252167e+003, -9.250645e+001
1.252649e+003, -9.238218e+001
1.253131e+003, -9.219787e+001
1.253613e+003, -9.206466e+001
1.254095e+003, -9.209647e+001
1.254577e+003, -9.267112e+001
1.255059e+003, -9.491908e+001
1.255541e+003, -9.553544e+001
1.256023e+003, -9.390370e+001
1.256506e+003, -9.215898e+001
1.256988e+003, -9.236642e+001
1.257470e+003, -9.347071e+001
1.257952e+003, -9.429882e+001
1.258434e+003, -9.474941e+001
1.258916e+003, -9.448581e+001
1.259398e+003, -9.285844e+001
1.259880e+003, -9.274711e+001
1.260363e+003, -9.468614e+001
1.260845e+003, -9.590768e+001
1.261327e+003, -9.234922e+001
1.261809e+003, -8.834765e+001
1.262291e+003, -8.957404e+001
1.262773e+003, -9.377537e+001
1.263255e+003, -9.436474e+001
1.263737e+003, -8.983746e+001
1.264219e+003, -8.813085e+001
1.264702e+003, -8.989905e+001
1.265184e+003, -9.248888e+001
1.265666e+003, -9.419262e+001
1.266148e+003, -9.558009e+001
1.266630e+003, -9.721484e+001
1.267112e+003, -9.879350e+001
1.267594e+003, -9.963618e+001
1.268076e+003, -9.969305e+001
1.268559e+003, -1.001068e+002
1.269041e+003, -1.009365e+002
1.269523e+003, -1.009197e+002
1.270005e+003, -9.845931e+001
1.270487e+003, -9.568303e+001
1.270969e+003, -9.315292e+001
1.271451e+003, -9.150333e+001
1.271933e+003, -9.218641e+001
1.272416e+003, -9.495110e+001
1.272898e+003, -9.652023e+001
1.273380e+003, -9.674712e+001
1.273862e+003, -9.657108e+001
1.274344e+003, -9.641843e+001
1.274826e+003, -9.605098e+001
1.275308e+003, -9.501357e+001
1.275790e+003, -9.414976e+001
1.276272e+003, -9.497189e+001
1.276755e+003, -9.686021e+001
1.277237e+003, -9.742735e+001
1.277719e+003, -9.665800e+001
1.278201e+003, -9.554432e+001
1.278683e+003, -9.400156e+001
1.279165e+003, -9.293522e+001
1.279647e+003, -9.257004e+001
1.280129e+003, -9.255574e+001
1.280611e+003, -9.227621e+001
1.281094e+003, -9.213645e+001
1.281576e+003, -9.321729e+001
1.282058e+003, -9.532576e+001
1.282540e+003, -9.725915e+001
1.283022e+003, -9.892168e+001
1.283504e+003, -9.994395e+001
1.283986e+003, -1.002325e+002
1.284468e+003, -1.000608e+002
1.284950e+003, -9.933337e+001
1.285433e+003, -9.856557e+001
1.285915e+003, -9.886116e+001
1.286397e+003, -9.976164e+001
1.286879e+003, -9.936385e+001
1.287361e+003, -9.731913e+001
1.287843e+003, -9.474194e+001
1.288325e+003, -9.154057e+001
1.288807e+003, -8.949086e+001
1.289290e+003, -9.093747e+001
1.289772e+003, -9.344801e+001
1.290254e+003, -9.539603e+001
1.290736e+003, -9.661076e+001
1.291218e+003, -9.698980e+001
1.291700e+003, -9.646774e+001
1.292182e+003, -9.588345e+001
1.292664e+003, -9.529568e+001
1.293146e+003, -9.499601e+001
1.293629e+003, -9.588786e+001
1.294111e+003, -9.635301e+001
1.294593e+003, -9.495946e+001
1.295075e+003, -9.293022e+001
1.295557e+003, -9.153581e+001
1.296039e+003, -9.080388e+001
1.296521e+003, -9.120572e+001
1.297003e+003, -9.264060e+001
1.297486e+003, -9.408381e+001
1.297968e+003, -9.645119e+001
1.298450e+003, -9.637977e+001
1.298932e+003, -9.151832e+001
1.299414e+003, -8.666590e+001
1.299896e+003, -8.828384e+001
1.300378e+003, -9.383342e+001
1.300860e+003, -9.663757e+001
1.301343e+003, -9.671753e+001
1.301825e+003, -9.578981e+001
##END=



