##NAMES=Humboldtine
##RRUFFID=R170002
##IDEAL CHEMISTRY=Fe^2+^(C_2_)^6+^O_4_&#183;2H_2_O
##LOCALITY=Zomba, Malawi
##OWNER=RRUFF
##SOURCE=Donald Doell
##DESCRIPTION=Small yellow granular to short prismatic crystals with good cleavage, grown on aegirine. Associated with albite.
##STATUS=The identification of this mineral has been confirmed only by single crystal X-ray diffraction.
##URL=rruff.info/R170002
##MEASURED CHEMISTRY=EDS analysis only revealed Fe, with some Mn and Al.
1.249001e+003, 1.007785e+002
1.249484e+003, 1.010251e+002
1.249966e+003, 1.011654e+002
1.250448e+003, 1.012052e+002
1.250930e+003, 1.010655e+002
1.251412e+003, 1.010316e+002
1.251894e+003, 1.017877e+002
1.252376e+003, 1.031512e+002
1.252858e+003, 1.035964e+002
1.253341e+003, 1.032533e+002
1.253823e+003, 1.033404e+002
1.254305e+003, 1.039113e+002
1.254787e+003, 1.043735e+002
1.255269e+003, 1.045467e+002
1.255751e+003, 1.045917e+002
1.256233e+003, 1.045845e+002
1.256715e+003, 1.047043e+002
1.257198e+003, 1.053874e+002
1.257680e+003, 1.060581e+002
1.258162e+003, 1.058043e+002
1.258644e+003, 1.053471e+002
1.259126e+003, 1.057391e+002
1.259608e+003, 1.066480e+002
1.260090e+003, 1.072609e+002
1.260572e+003, 1.074337e+002
1.261054e+003, 1.073527e+002
1.261536e+003, 1.068462e+002
1.262019e+003, 1.065813e+002
1.262501e+003, 1.067984e+002
1.262983e+003, 1.071187e+002
1.263465e+003, 1.075541e+002
1.263947e+003, 1.078830e+002
1.264429e+003, 1.078995e+002
1.264911e+003, 1.078114e+002
1.265393e+003, 1.079670e+002
1.265876e+003, 1.082988e+002
1.266358e+003, 1.083377e+002
1.266840e+003, 1.080700e+002
1.267322e+003, 1.077296e+002
1.267804e+003, 1.073281e+002
1.268286e+003, 1.068482e+002
1.268768e+003, 1.063139e+002
1.269250e+003, 1.063211e+002
1.269733e+003, 1.072096e+002
1.270215e+003, 1.080879e+002
1.270697e+003, 1.079393e+002
1.271179e+003, 1.073110e+002
1.271661e+003, 1.068173e+002
1.272143e+003, 1.064764e+002
1.272625e+003, 1.064198e+002
1.273107e+003, 1.064804e+002
1.273589e+003, 1.062789e+002
1.274072e+003, 1.058938e+002
1.274554e+003, 1.058648e+002
1.275036e+003, 1.064122e+002
1.275518e+003, 1.066981e+002
1.276000e+003, 1.062885e+002
1.276482e+003, 1.058303e+002
1.276964e+003, 1.054042e+002
1.277446e+003, 1.051023e+002
1.277929e+003, 1.049003e+002
1.278411e+003, 1.048752e+002
1.278893e+003, 1.051942e+002
1.279375e+003, 1.056765e+002
1.279857e+003, 1.058205e+002
1.280339e+003, 1.056235e+002
1.280821e+003, 1.052778e+002
1.281303e+003, 1.047909e+002
1.281786e+003, 1.045446e+002
1.282268e+003, 1.045853e+002
##END=



