##NAMES=Lavinskyite
##RRUFFID=R141115
##IDEAL CHEMISTRY=K(LiCu^2+^)Cu^2+^_6_(Si_4_O_11_)_2_(OH)_4_
##LOCALITY=Wessels mine, South Africa
##OWNER=RRUFF
##SOURCE=Jaco and Tania Janse van Nieuwenhuizen
##DESCRIPTION=Greenish blue or light blue platy crystals, associated with dark blue scottyite (R141116) and blue wesselsite (with cleavage)
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.
##URL=rruff.info/R141115
##MEASURED CHEMISTRY=(K_0.98_Sr_0.01_)_Σ=0.99_(Li_1.25_Cu_0.71_Na_0.08_)_Σ=2.04_Cu_6_(Si_4.03_O_11_)_2_(OH)_4_; (Lavinskyite is the dark grey material in the image, associated with light grey R141116 scottyite)
1.236104e+003, 9.075670e+000
1.236586e+003, 9.945078e+000
1.237068e+003, 1.173317e+001
1.237551e+003, 1.317405e+001
1.238033e+003, 1.410644e+001
1.238515e+003, 1.323357e+001
1.238997e+003, 1.102980e+001
1.239479e+003, 1.045275e+001
1.239961e+003, 1.211520e+001
1.240443e+003, 1.360764e+001
1.240925e+003, 1.339251e+001
1.241407e+003, 1.257055e+001
1.241890e+003, 1.170183e+001
1.242372e+003, 1.126071e+001
1.242854e+003, 1.229251e+001
1.243336e+003, 1.356512e+001
1.243818e+003, 1.293138e+001
1.244300e+003, 1.153530e+001
1.244782e+003, 1.249152e+001
1.245264e+003, 1.605017e+001
1.245746e+003, 1.828232e+001
1.246229e+003, 1.716860e+001
1.246711e+003, 1.651532e+001
1.247193e+003, 1.798816e+001
1.247675e+003, 1.860848e+001
1.248157e+003, 1.662827e+001
1.248639e+003, 1.438040e+001
1.249121e+003, 1.356074e+001
1.249603e+003, 1.345032e+001
1.250085e+003, 1.264459e+001
1.250568e+003, 1.123942e+001
1.251050e+003, 1.093453e+001
1.251532e+003, 1.180958e+001
1.252014e+003, 1.308035e+001
1.252496e+003, 1.472249e+001
1.252978e+003, 1.570838e+001
1.253460e+003, 1.573515e+001
1.253942e+003, 1.605580e+001
1.254425e+003, 1.759747e+001
1.254907e+003, 1.912806e+001
1.255389e+003, 1.861030e+001
1.255871e+003, 1.713255e+001
1.256353e+003, 1.662772e+001
1.256835e+003, 1.675127e+001
1.257317e+003, 1.686990e+001
1.257799e+003, 1.705160e+001
1.258281e+003, 1.798599e+001
1.258764e+003, 1.950183e+001
1.259246e+003, 1.979711e+001
1.259728e+003, 1.756472e+001
1.260210e+003, 1.612431e+001
1.260692e+003, 1.741460e+001
1.261174e+003, 1.933632e+001
1.261656e+003, 2.166857e+001
1.262138e+003, 2.346999e+001
1.262620e+003, 2.361625e+001
1.263103e+003, 2.303035e+001
1.263585e+003, 2.342298e+001
1.264067e+003, 2.457379e+001
1.264549e+003, 2.446675e+001
1.265031e+003, 2.268117e+001
1.265513e+003, 2.103125e+001
1.265995e+003, 1.952032e+001
1.266477e+003, 1.809513e+001
1.266960e+003, 1.664583e+001
1.267442e+003, 1.606830e+001
1.267924e+003, 1.692771e+001
1.268406e+003, 1.826045e+001
1.268888e+003, 1.886926e+001
1.269370e+003, 1.923648e+001
1.269852e+003, 2.056669e+001
1.270334e+003, 2.251297e+001
1.270817e+003, 2.463386e+001
1.271299e+003, 2.648697e+001
1.271781e+003, 2.687014e+001
1.272263e+003, 2.590976e+001
1.272745e+003, 2.475149e+001
1.273227e+003, 2.383158e+001
1.273709e+003, 2.329289e+001
1.274191e+003, 2.344867e+001
1.274673e+003, 2.368314e+001
1.275156e+003, 2.359548e+001
1.275638e+003, 2.358795e+001
1.276120e+003, 2.359930e+001
1.276602e+003, 2.409646e+001
1.277084e+003, 2.606285e+001
1.277566e+003, 2.888664e+001
1.278048e+003, 3.061307e+001
1.278530e+003, 3.121917e+001
1.279012e+003, 3.079920e+001
1.279495e+003, 2.894905e+001
1.279977e+003, 2.728271e+001
1.280459e+003, 2.561647e+001
1.280941e+003, 2.668399e+001
1.281423e+003, 3.193152e+001
1.281905e+003, 3.579449e+001
1.282387e+003, 3.363334e+001
1.282869e+003, 2.895547e+001
1.283352e+003, 2.719758e+001
1.283834e+003, 2.768732e+001
1.284316e+003, 2.899685e+001
1.284798e+003, 3.112902e+001
##END=



