##NAMES=Eglestonite
##RRUFFID=R060612
##IDEAL CHEMISTRY=Hg^1+^_6_OCl_3_(OH)
##LOCALITY=Cahill mine, Poverty Peak District, Humboldt County, Nevada, USA
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=Brown fragments
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.
##URL=rruff.info/R060612
##MEASURED CHEMISTRY=Hg^1+^_6.00_OCl_3.00_(OH) ; O,H not measured but estimated by difference and stoichiometry
1.249402e+003, 1.046156e+000
1.249884e+003, 1.062212e+000
1.250366e+003, 1.110619e+000
1.250848e+003, 1.169809e+000
1.251330e+003, 1.197119e+000
1.251813e+003, 1.194002e+000
1.252295e+003, 1.172269e+000
1.252777e+003, 1.132118e+000
1.253259e+003, 1.128691e+000
1.253741e+003, 1.163953e+000
1.254223e+003, 1.165924e+000
1.254705e+003, 1.115282e+000
1.255187e+003, 1.084801e+000
1.255669e+003, 1.127642e+000
1.256152e+003, 1.200217e+000
1.256634e+003, 1.277824e+000
1.257116e+003, 1.326222e+000
1.257598e+003, 1.272495e+000
1.258080e+003, 1.171879e+000
1.258562e+003, 1.082366e+000
1.259044e+003, 1.030145e+000
1.259526e+003, 1.079192e+000
1.260009e+003, 1.218643e+000
1.260491e+003, 1.282892e+000
1.260973e+003, 1.170844e+000
1.261455e+003, 1.086475e+000
1.261937e+003, 1.128244e+000
1.262419e+003, 1.167884e+000
1.262901e+003, 1.118557e+000
1.263383e+003, 1.086110e+000
1.263865e+003, 1.183292e+000
1.264348e+003, 1.319525e+000
1.264830e+003, 1.365014e+000
1.265312e+003, 1.323315e+000
1.265794e+003, 1.212355e+000
1.266276e+003, 1.001898e+000
1.266758e+003, 9.073399e-001
1.267240e+003, 9.460927e-001
1.267722e+003, 1.019086e+000
1.268204e+003, 1.104561e+000
1.268687e+003, 1.139233e+000
1.269169e+003, 1.082121e+000
1.269651e+003, 1.026625e+000
1.270133e+003, 1.100855e+000
1.270615e+003, 1.226497e+000
1.271097e+003, 1.261248e+000
1.271579e+003, 1.240243e+000
1.272061e+003, 1.227653e+000
1.272544e+003, 1.215726e+000
1.273026e+003, 1.169868e+000
1.273508e+003, 1.093931e+000
1.273990e+003, 1.019173e+000
1.274472e+003, 9.539970e-001
1.274954e+003, 9.268229e-001
1.275436e+003, 9.725857e-001
1.275918e+003, 1.027605e+000
1.276401e+003, 1.104643e+000
1.276883e+003, 1.140552e+000
1.277365e+003, 1.039410e+000
1.277847e+003, 9.258050e-001
1.278329e+003, 9.517560e-001
1.278811e+003, 1.068969e+000
1.279293e+003, 1.132087e+000
1.279775e+003, 1.136299e+000
1.280257e+003, 1.137940e+000
1.280740e+003, 1.136665e+000
1.281222e+003, 1.132535e+000
1.281704e+003, 1.124567e+000
1.282186e+003, 1.129136e+000
1.282668e+003, 1.152287e+000
##END=



